Invoice_id,Customer_Id,Invoice_date,invoice_gross_value,Invoice_currency
426745,42399,2024-05-06,588048.58,USD
888937,98919,2024-07-24,906349.61,USD
20842,89329,2024-07-12,891646.34,USD
866867,51679,2024-07-15,752420.89,USD
47111,46035,2024-07-31,710829.98,KES
397171,21449,2024-06-08,942436.47,KES
294438,46396,2024-07-16,904609.28,KES
246897,17770,2024-12-14,939328.96,USD
49311,37359,2024-07-10,592632.35,USD
535610,80767,2024-12-16,987102.36,USD
577237,38617,2024-10-12,675420.41,USD
9433,96559,2024-09-13,584516.09,USD
737320,52633,2024-08-05,925993.69,KES
548775,91640,2024-08-20,693077.16,KES
825357,41478,2024-05-29,817711.1,USD
138806,3112,2024-08-22,472495.96,USD
424753,43869,2024-12-17,792601.48,USD
469873,67652,2024-12-19,997373.28,KES
325366,57383,2024-06-23,693625.28,USD
603000,24203,2024-11-07,905292.22,KES
236008,85131,2024-10-18,769097.73,KES
274856,89780,2024-10-29,729569.9,USD
757429,71788,2024-07-20,500947.98,KES
474631,53293,2024-08-27,694676.69,KES
384241,46186,2024-05-24,841159.42,USD
102294,40070,2024-06-30,950965.66,USD
897224,91186,2024-11-12,927172.89,USD
353710,79219,2024-12-10,528757.06,USD
555649,38030,2024-07-06,462769.46,USD
971409,98974,2024-07-28,941170.78,USD
605563,48900,2024-11-10,954316.31,USD
429145,83723,2024-08-19,666950.75,USD
581750,19432,2024-12-24,998298.2,USD
972986,28612,2024-10-30,558284.36,USD
428675,2312,2024-06-26,469277.23,KES
694782,53903,2024-06-05,647610.0,USD
742782,22973,2024-06-19,789373.65,KES
899574,56960,2024-05-01,894290.66,USD
590117,43070,2024-10-23,603013.56,KES
463226,73733,2024-06-05,640100.0,USD
457418,46107,2024-11-27,575774.05,USD
365537,9988,2024-11-18,795806.15,KES
746676,5819,2024-11-28,908708.17,USD
135173,75527,2024-08-28,837930.15,USD
346936,52195,2024-06-29,901107.19,USD
218934,36762,2024-05-05,951003.17,USD
483214,86682,2024-10-22,685358.61,KES
508574,37632,2024-09-08,531094.32,KES
139385,63757,2024-10-16,824537.61,USD
560962,18068,2024-07-18,691566.75,KES
576633,3372,2024-09-08,652499.39,USD
604466,83933,2024-05-13,581836.77,USD
469351,86871,2024-12-27,568413.94,USD
364575,50246,2024-10-22,500904.27,USD
287764,52702,2024-08-12,751427.36,USD
654794,59466,2024-07-29,518252.46,KES
709353,92688,2024-10-07,637001.66,USD
556374,89088,2024-11-10,720795.71,USD
837095,35020,2024-08-19,718582.88,KES
292805,60955,2024-08-21,641571.17,USD
174216,45193,2024-08-18,930199.2,USD
679717,93391,2024-05-19,848862.92,KES
489806,34643,2024-11-11,870924.75,USD
579834,27300,2024-11-06,680349.31,KES
30246,27069,2024-12-28,526554.71,USD
836352,89536,2024-09-06,996331.75,KES
95690,85471,2024-11-11,797837.68,KES
133602,73103,2024-08-20,500954.8,KES
28533,46756,2024-09-02,670043.13,KES
393690,26773,2024-11-26,633780.6,USD
303210,12039,2024-12-22,667912.09,KES
685248,94083,2024-08-30,685651.74,USD
375242,2900,2024-12-03,714424.88,KES
634727,88617,2024-09-07,601359.06,USD
994529,45179,2024-05-27,465138.17,USD
659611,63643,2024-06-23,893877.99,USD
506768,15341,2024-11-25,818718.58,USD
362828,84784,2024-09-05,705470.5,USD
926577,81566,2024-11-20,699661.33,USD
188954,90960,2024-05-15,750274.78,KES
673146,20303,2024-12-03,965092.65,KES
166560,54465,2024-07-03,921821.85,USD
388539,51812,2024-11-08,972975.7,KES
113743,98383,2024-11-07,718484.36,USD
844181,43685,2024-05-13,913014.79,KES
837033,81107,2024-10-26,749538.9,USD
965487,50929,2024-09-28,648882.4,KES
673211,95612,2024-12-09,895683.52,USD
380043,63605,2024-05-24,456301.01,KES
123172,16402,2024-10-05,617742.2,USD
130513,38367,2024-10-27,942652.03,KES
313526,28692,2024-08-27,984598.9,KES
826661,10144,2024-09-26,841781.14,USD
84807,54230,2024-08-30,994976.2,USD
257570,25021,2024-11-24,667671.98,KES
216568,67176,2024-10-22,809286.77,USD
175421,21894,2024-05-23,979130.79,KES
105138,64701,2024-09-20,971440.19,USD
136658,91678,2024-05-31,935105.39,USD
604693,97727,2024-05-03,565968.56,USD
530689,83430,2024-08-17,709213.18,KES
70446,13291,2024-07-20,662078.17,USD
364279,70477,2024-05-24,615643.91,USD
529658,52512,2024-12-22,633627.49,KES
722440,75375,2024-06-22,802350.17,KES
479970,94265,2024-09-27,873817.29,USD
190826,56010,2024-07-22,628044.83,USD
178014,56178,2024-08-30,676036.84,KES
132951,64630,2024-12-01,957277.26,KES
772696,28573,2024-09-15,752742.83,KES
598127,49088,2024-10-18,730157.61,USD
53956,36461,2024-07-27,757255.22,USD
859446,41141,2024-10-18,556730.09,KES
401390,94299,2024-05-30,470202.33,KES
986897,80253,2024-10-06,882785.17,KES
795575,33484,2024-05-14,889487.41,USD
86508,5225,2024-10-22,584127.06,KES
727586,40936,2024-05-01,804285.76,USD
894178,98487,2024-10-25,526925.35,KES
37550,92159,2024-11-13,965399.94,KES
180598,69021,2024-06-21,838372.17,USD
673310,93863,2024-12-25,567665.43,USD
521038,67278,2024-10-13,701164.31,KES
651619,73279,2024-11-24,991642.23,USD
523140,74858,2024-12-11,754848.78,USD
553700,99844,2024-05-10,962894.31,USD
549241,95127,2024-12-14,872423.33,USD
702841,9847,2024-08-09,651522.73,USD
316933,26109,2024-09-04,793254.83,KES
18691,48163,2024-06-24,930811.78,USD
19508,91513,2024-07-08,783351.19,KES
320332,26079,2024-07-17,466233.15,USD
575327,10357,2024-07-31,846823.23,USD
405606,92212,2024-05-04,894793.09,USD
678385,28392,2024-11-19,472751.8,KES
453596,25712,2024-10-22,541750.93,USD
575124,58863,2024-08-06,987388.41,KES
490925,43417,2024-09-10,670807.41,USD
385042,30783,2024-06-04,605342.66,KES
846998,20272,2024-05-31,517014.17,USD
55739,19440,2024-09-03,891872.48,KES
98811,89536,2024-11-09,709206.59,USD
25213,11299,2024-11-29,844673.73,USD
259877,13291,2024-09-28,988523.99,USD
791158,55646,2024-12-30,783978.63,USD
800614,36329,2024-08-20,809923.24,KES
228678,34550,2024-08-02,944926.67,KES
154198,50353,2024-12-08,775028.48,USD
695989,74600,2024-08-19,769420.23,KES
848868,73631,2024-10-19,988652.97,KES
686745,58223,2024-07-26,832726.45,USD
946352,22175,2024-07-03,464678.26,USD
148368,37848,2024-09-29,811228.03,USD
145880,23943,2024-06-27,460593.22,KES
445276,83263,2024-06-29,702517.23,KES
114427,54116,2024-05-09,971226.97,USD
45115,32340,2024-09-22,733258.62,USD
278180,87059,2024-05-26,850708.0,KES
476508,79715,2024-05-28,771818.46,KES
815270,65661,2024-10-10,486568.38,USD
470213,13505,2024-09-29,739536.07,KES
815863,53795,2024-05-17,883482.64,KES
240065,50782,2024-10-16,916369.39,KES
560207,24273,2024-08-08,972855.31,KES
580963,76793,2024-12-16,833211.74,USD
351014,9509,2024-09-21,804823.58,USD
973779,99660,2024-12-05,731268.83,KES
390508,29178,2024-12-19,564806.36,USD
578517,38635,2024-10-21,837982.27,KES
23482,35984,2024-12-12,522849.89,KES
186538,94766,2024-09-06,695351.88,KES
299686,74481,2024-07-05,662781.73,KES
744753,69448,2024-10-25,754810.24,KES
11306,97813,2024-05-11,500599.52,USD
231592,44768,2024-10-01,520320.27,USD
745426,30339,2024-07-20,665981.22,USD
434100,90079,2024-11-09,883300.15,USD
438208,17316,2024-10-09,892745.55,USD
483533,24354,2024-08-31,897550.74,USD
953475,56032,2024-12-08,983574.34,KES
884992,25702,2024-11-15,728054.83,USD
577171,54465,2024-06-14,850536.59,USD
144794,22955,2024-10-08,666008.66,KES
426686,97808,2024-11-21,579889.21,USD
75719,99137,2024-08-10,915692.28,KES
212326,76771,2024-06-06,832581.41,USD
596174,89579,2024-06-30,670845.65,USD
459599,15868,2024-08-15,822632.17,USD
435848,85206,2024-07-06,810259.18,KES
927420,49801,2024-11-14,968920.5,USD
551476,78681,2024-05-28,882017.43,USD
736555,67337,2024-12-01,808734.97,KES
74347,21996,2024-07-04,906673.56,KES
409973,78873,2024-10-30,916627.96,USD
995069,32711,2024-05-18,988647.89,USD
736855,8608,2024-08-04,976427.06,USD
815627,13527,2024-08-08,603236.49,KES
72954,84618,2024-07-24,869211.17,KES
788196,94525,2024-11-19,862638.74,KES
258571,41269,2024-12-03,539621.78,USD
263820,33575,2024-12-24,816500.99,USD
166154,62159,2024-10-03,493356.78,USD
429032,14332,2024-08-01,995044.33,USD
961071,2429,2024-05-10,966895.64,USD
648717,38054,2024-06-30,774432.04,USD
309763,13115,2024-07-15,454996.79,USD
73901,11903,2024-12-01,758601.91,USD
216462,68562,2024-09-18,877545.43,USD
847593,82479,2024-10-06,868071.79,KES
192535,40495,2024-08-11,756713.66,KES
183717,70056,2024-12-16,712160.3,USD
359446,48441,2024-06-02,568665.16,USD
769173,48782,2024-09-07,589406.93,USD
90405,91753,2024-11-22,583775.77,KES
18178,33754,2024-10-12,934934.2,KES
49128,72775,2024-06-18,898566.01,USD
703034,99521,2024-12-01,798555.44,USD
589215,96927,2024-09-15,868222.0,KES
450194,84851,2024-05-08,643460.53,USD
340628,51642,2024-07-09,812480.0,KES
820191,53086,2024-12-17,875123.94,USD
218779,23646,2024-09-04,794533.54,KES
315324,32706,2024-12-13,509605.24,KES
27708,25162,2024-09-25,527290.14,USD
575943,28688,2024-12-01,498366.61,KES
889513,6860,2024-08-02,834198.38,KES
280102,84356,2024-07-09,506385.44,KES
110825,48918,2024-09-29,806939.52,KES
310777,47073,2024-09-09,547611.64,KES
704590,11255,2024-07-19,973587.79,KES
80061,14445,2024-10-14,686570.58,USD
572872,82983,2024-08-03,717429.84,USD
880415,41100,2024-10-20,891995.71,KES
176022,95377,2024-12-27,496743.5,USD
225360,9843,2024-08-31,853522.31,KES
175870,60853,2024-05-23,545398.83,KES
659915,53293,2024-12-17,692142.36,KES
296745,46261,2024-11-10,531093.66,KES
444864,40838,2024-08-15,977709.09,KES
293993,57367,2024-05-27,938196.46,USD
986730,18869,2024-11-22,975045.66,USD
773671,56807,2024-09-01,884270.13,USD
958829,37253,2024-05-17,690951.59,KES
325092,45728,2024-05-08,768394.17,USD
601259,22541,2024-07-19,460315.7,KES
458076,11771,2024-12-07,594560.72,USD
512555,11008,2024-12-01,542029.01,KES
378977,11157,2024-08-10,955291.21,USD
530037,71886,2024-06-03,561638.48,KES
444875,2730,2024-10-18,683113.47,KES
336043,1417,2024-08-13,837643.61,USD
488568,67746,2024-06-09,769467.84,USD
197893,76490,2024-12-26,927812.01,KES
595632,41224,2024-10-14,496983.35,KES
819291,45073,2024-06-30,893775.05,KES
226839,3039,2024-09-24,983482.69,KES
630964,13818,2024-12-21,664829.48,USD
857698,30382,2024-10-30,984162.55,USD
197464,57880,2024-06-10,709223.66,USD
360071,19028,2024-09-10,501408.41,KES
803288,74147,2024-07-25,849088.55,USD
246167,57442,2024-10-13,903495.76,USD
292712,30783,2024-12-11,953354.24,USD
694137,40654,2024-08-07,493401.92,KES
760600,12233,2024-05-01,762728.59,KES
832874,89680,2024-10-24,923677.95,USD
769118,72278,2024-05-07,715641.17,KES
29182,70254,2024-06-24,901554.6,USD
61508,43686,2024-10-17,511090.69,KES
881844,98367,2024-10-23,653462.41,KES
665278,37558,2024-05-28,859835.63,USD
510284,91808,2024-09-20,896948.58,USD
178307,73354,2024-08-04,964754.36,USD
954369,20068,2024-10-11,945737.32,USD
922619,20102,2024-05-16,924439.56,KES
671554,10328,2024-07-22,653435.26,KES
981889,32508,2024-05-31,907557.65,KES
434700,15553,2024-11-10,624571.87,KES
922956,76495,2024-07-02,613716.26,KES
170417,59298,2024-10-27,634318.76,KES
700830,72752,2024-05-29,889652.96,KES
674766,81308,2024-08-09,685725.06,KES
626637,40642,2024-05-11,903448.3,KES
807658,49570,2024-06-29,685737.57,KES
189870,57383,2024-08-04,488361.91,KES
452346,24975,2024-06-18,681246.6,USD
159327,40783,2024-12-19,657371.77,USD
465953,14140,2024-08-30,807323.56,USD
973559,74516,2024-11-18,635709.8,KES
68416,8710,2024-05-10,960519.33,USD
711208,67628,2024-12-07,757952.12,KES
364555,6407,2024-08-30,572323.8,KES
796673,10328,2024-07-15,883835.59,USD
982673,88539,2024-08-09,705948.96,USD
152623,79982,2024-09-29,879482.27,KES
684365,63688,2024-07-13,800934.72,USD
697779,40197,2024-07-02,929066.43,USD
869728,32968,2024-12-09,981475.21,USD
218094,1006,2024-10-22,767716.83,KES
643334,66711,2024-07-06,881986.14,KES
286565,43515,2024-08-05,656875.69,USD
476649,54355,2024-07-19,549529.1,USD
592342,92801,2024-11-02,849522.63,USD
485208,75060,2024-09-20,942961.73,USD
316187,16614,2024-10-19,924670.78,KES
265341,14269,2024-09-12,928894.54,KES
936615,52958,2024-06-28,504823.39,USD
409061,85582,2024-07-30,731875.64,USD
419371,69021,2024-12-30,481521.19,USD
778195,49442,2024-07-30,764897.97,USD
420352,48363,2024-05-06,967749.67,KES
131978,54877,2024-10-23,688742.78,USD
625033,76145,2024-08-05,890587.86,KES
947147,87901,2024-08-22,928679.91,USD
739451,57367,2024-06-02,799412.79,USD
738335,7311,2024-12-17,751727.19,USD
525634,31158,2024-12-30,620213.42,KES
451452,85819,2024-08-23,952659.74,KES
267872,22823,2024-12-17,842330.81,KES
36174,8680,2024-12-06,819497.02,USD
97946,58859,2024-11-16,514188.71,USD
815310,52678,2024-08-16,805536.2,USD
541739,90192,2024-09-18,486366.82,USD
313039,40419,2024-09-10,786761.39,KES
445340,52930,2024-05-26,880874.76,USD
468129,88383,2024-05-28,879271.6,KES
342589,4632,2024-10-14,867878.54,USD
248841,81155,2024-05-14,547423.25,KES
983409,28967,2024-09-18,676976.44,USD
898103,18030,2024-12-08,903746.94,KES
176702,48893,2024-08-26,899449.87,KES
251276,66052,2024-06-15,828132.75,KES
888367,24487,2024-09-19,759235.51,KES
859272,2217,2024-05-26,527335.16,KES
228260,16402,2024-07-24,914053.99,USD
678387,40163,2024-05-25,628061.25,USD
267606,46071,2024-06-17,886613.1,USD
594829,87010,2024-08-23,757129.93,USD
490880,10737,2024-06-04,878264.61,KES
113849,63710,2024-10-06,549376.52,KES
904009,6128,2024-09-11,952282.23,KES
177353,66701,2024-05-06,466168.54,KES
482434,73886,2024-09-08,557278.41,USD
44494,56821,2024-11-19,471726.38,KES
129666,2910,2024-10-18,750178.37,KES
840655,13929,2024-07-07,687946.2,USD
850961,29970,2024-09-30,988049.61,KES
922651,48792,2024-10-12,468372.57,USD
460838,60819,2024-12-22,615899.97,KES
624545,82283,2024-09-24,705655.45,USD
260767,16689,2024-09-04,860906.84,USD
140944,93187,2024-08-01,833014.34,USD
941579,37562,2024-11-04,641614.92,KES
719182,24814,2024-11-07,668977.63,KES
210484,40481,2024-10-24,684468.62,USD
298534,93074,2024-08-04,647849.73,USD
177966,19085,2024-10-04,911162.76,KES
795126,75560,2024-06-29,872795.65,KES
203644,82453,2024-08-07,822156.53,USD
453261,61226,2024-10-09,941865.74,USD
527119,17763,2024-06-02,907912.56,KES
714884,16093,2024-10-27,616184.01,KES
513111,47446,2024-10-06,741172.98,KES
410351,88539,2024-05-10,801858.4,USD
281988,77218,2024-08-27,740231.04,KES
279823,5763,2024-11-04,805198.96,USD
886611,9715,2024-08-22,820488.92,USD
133361,93642,2024-10-29,522585.62,KES
237049,95658,2024-10-10,980009.54,KES
784915,73637,2024-05-12,515663.65,KES
620201,18097,2024-08-11,917988.94,USD
960012,31948,2024-11-12,777591.72,USD
348036,73870,2024-10-21,766918.2,USD
528237,61594,2024-11-05,842734.98,KES
491818,31051,2024-11-07,896925.8,USD
225383,16328,2024-08-19,956699.17,USD
264427,72820,2024-09-12,577936.8,USD
216384,90619,2024-07-17,986151.92,USD
398133,89579,2024-06-12,872462.3,KES
301927,70627,2024-12-24,520423.2,KES
579830,87511,2024-06-21,670518.32,USD
876717,74470,2024-09-11,743495.57,USD
887588,9875,2024-05-29,613307.3,KES
27868,44046,2024-06-12,930957.12,KES
922919,30619,2024-07-31,731043.02,KES
225500,51576,2024-12-09,662275.57,USD
510239,93187,2024-10-06,581255.19,KES
969611,48912,2024-11-27,725684.35,KES
270860,88505,2024-07-28,619061.77,KES
416162,88573,2024-08-26,868270.94,USD
962783,25843,2024-06-21,508385.14,KES
425775,19085,2024-05-18,986539.78,USD
726138,40128,2024-10-06,693328.74,KES
12346,89216,2024-12-23,812250.87,USD
639150,85471,2024-10-13,976747.43,USD
754806,63643,2024-08-13,896635.96,KES
908987,68658,2024-08-15,753826.23,KES
581744,71683,2024-11-11,752990.37,KES
107750,46695,2024-11-06,927335.65,KES
619058,53200,2024-12-12,731499.36,KES
880211,26238,2024-10-28,798193.57,USD
888520,46578,2024-12-06,963965.1,KES
485018,1074,2024-12-17,547651.41,USD
783786,16022,2024-05-23,776306.98,USD
817373,40778,2024-07-24,857050.88,KES
316579,50849,2024-10-11,724990.28,USD
555773,76109,2024-10-31,583657.33,KES
693242,94265,2024-07-01,956883.03,USD
291283,3325,2024-06-17,704421.04,KES
590422,29999,2024-06-25,852961.87,USD
80426,80861,2024-08-20,941530.3,USD
460098,11123,2024-08-13,725155.27,KES
588334,11883,2024-07-10,878342.14,KES
64975,84517,2024-07-16,595739.6,KES
945067,65569,2024-10-10,483583.03,KES
620036,20576,2024-07-30,818427.99,USD
388693,96431,2024-06-23,783991.63,USD
89547,97585,2024-06-04,783055.94,USD
633633,69610,2024-10-21,577852.15,KES
288877,98105,2024-08-20,743785.0,KES
441786,3024,2024-11-07,966343.44,KES
342644,16394,2024-11-09,888111.74,KES
201485,12857,2024-11-26,530238.83,USD
151564,17512,2024-10-23,591441.54,USD
937696,37562,2024-10-30,940490.38,KES
290837,2146,2024-11-14,558896.72,USD
869447,83263,2024-08-13,940256.52,USD
59758,31361,2024-12-07,776088.85,KES
500345,17344,2024-11-25,827682.86,USD
695875,53286,2024-09-12,662252.45,KES
141200,80988,2024-07-04,958735.64,USD
353800,47136,2024-09-26,789027.67,KES
60129,47952,2024-05-09,717092.06,USD
723724,19066,2024-06-18,539908.29,USD
571899,58583,2024-07-09,750240.37,USD
697009,47977,2024-08-01,644837.94,KES
765589,32340,2024-12-15,968390.12,USD
248280,38878,2024-11-07,983675.09,USD
683692,28232,2024-05-26,650952.82,KES
327705,54717,2024-09-14,785422.75,USD
179392,35984,2024-10-25,924598.38,KES
89529,47459,2024-06-03,689663.04,USD
45048,85154,2024-11-23,951781.2,KES
68532,80884,2024-07-31,628030.21,USD
245466,19009,2024-05-27,868133.5,USD
804899,30619,2024-12-16,993458.81,KES
837779,20272,2024-05-19,654082.23,KES
495909,4133,2024-08-30,606882.82,USD
321830,70032,2024-10-14,549171.28,USD
64591,32998,2024-09-25,678609.33,KES
210797,43766,2024-05-25,450802.7,KES
893321,65010,2024-09-11,971701.65,USD
434537,2664,2024-08-03,462057.83,USD
700187,33901,2024-09-07,919192.54,KES
686697,52056,2024-12-13,924809.25,USD
288611,30037,2024-09-11,665231.06,USD
709371,18515,2024-09-19,737100.98,KES
154813,69563,2024-08-07,613939.71,KES
330217,6476,2024-07-18,599580.2,KES
285327,99898,2024-05-02,992419.12,KES
309908,33250,2024-11-26,875750.8,KES
238592,40128,2024-12-19,899888.21,KES
351468,49033,2024-05-29,671270.05,KES
854735,41117,2024-09-14,468999.18,KES
495530,20541,2024-07-02,557993.55,KES
290580,30427,2024-07-28,646155.09,USD
927096,86263,2024-09-05,733841.79,KES
517292,71631,2024-10-05,959350.12,USD
688980,34835,2024-08-31,770061.08,USD
784725,50782,2024-08-26,457925.02,USD
246050,44807,2024-12-06,648998.95,USD
513510,52482,2024-12-30,947854.87,USD
824170,76759,2024-06-04,899077.09,USD
613173,55422,2024-05-29,511766.25,USD
595266,45968,2024-11-06,833775.62,KES
622595,55671,2024-05-03,846403.96,KES
919458,42501,2024-07-21,973426.34,KES
21888,11869,2024-10-10,787984.48,KES
642948,20961,2024-08-18,741447.91,KES
317351,22451,2024-11-24,917584.56,KES
954239,31178,2024-12-09,923253.87,USD
626919,6026,2024-05-11,725484.07,KES
270072,97394,2024-08-07,840807.58,KES
320071,93854,2024-06-07,728027.03,KES
460051,25541,2024-10-01,965645.17,KES
242380,67824,2024-08-21,859170.55,USD
464557,7248,2024-12-12,510520.15,USD
445163,71545,2024-11-04,854452.16,KES
74456,33818,2024-10-01,680528.78,KES
124462,24620,2024-12-21,749973.19,KES
779613,21460,2024-11-14,779273.63,USD
948028,41100,2024-05-06,674081.93,KES
903708,39117,2024-06-06,681920.24,KES
90073,81579,2024-11-15,563772.12,KES
794080,75167,2024-12-30,931777.57,USD
432943,6476,2024-12-29,608659.86,KES
964389,71940,2024-05-06,595765.88,KES
931606,60756,2024-07-26,513083.7,KES
182260,13008,2024-09-30,972788.22,USD
179532,32058,2024-08-25,634239.99,USD
117275,56752,2024-11-02,850401.41,USD
756023,21971,2024-11-21,890311.06,KES
182220,14180,2024-09-16,698865.62,USD
983937,55926,2024-05-02,921368.53,KES
989397,35445,2024-06-28,796140.96,KES
207771,32873,2024-05-12,723150.58,KES
584708,76109,2024-10-12,499259.38,USD
646960,3135,2024-08-19,679244.03,KES
469469,21996,2024-10-25,574762.67,KES
264187,23692,2024-10-06,610364.72,USD
803543,5909,2024-05-20,962409.64,KES
995101,34641,2024-07-08,719445.62,KES
874333,12320,2024-07-29,887397.09,USD
300172,78211,2024-10-04,973249.4,KES
34156,35960,2024-05-08,811825.42,USD
198648,35135,2024-06-15,722040.14,USD
36395,61436,2024-12-21,563779.38,KES
635815,66455,2024-09-17,830521.35,USD
87453,66148,2024-11-09,888688.88,KES
807797,34733,2024-10-03,993733.28,USD
177299,47446,2024-05-21,865183.83,KES
697729,1139,2024-12-18,855906.47,KES
210677,36227,2024-09-22,746948.66,KES
57924,23121,2024-07-18,772269.2,USD
622050,62703,2024-12-17,690858.86,USD
858542,58582,2024-05-10,733885.74,USD
41816,9977,2024-08-04,665051.98,USD
929075,99080,2024-09-25,601829.8,USD
915582,5819,2024-07-23,969698.14,KES
376308,79531,2024-11-24,693165.94,USD
